3.15400000e+14 	 1.62782342e+13 	 3.27631202e+14 
3.17060000e+14 	 1.65338945e+13 	 3.29441890e+14 
3.18720000e+14 	 1.67929541e+13 	 3.31254005e+14 
3.20380000e+14 	 1.70554613e+13 	 3.33067367e+14 
3.22040000e+14 	 1.73214660e+13 	 3.34882334e+14 
3.23700000e+14 	 1.75910144e+13 	 3.36698371e+14 
3.25360000e+14 	 1.78641655e+13 	 3.38516012e+14 
3.27020000e+14 	 1.81409496e+13 	 3.40334900e+14 
3.28680000e+14 	 1.84214236e+13 	 3.42155394e+14 
3.30340000e+14 	 1.87056588e+13 	 3.43977135e+14 
3.32000000e+14 	 1.89936911e+13 	 3.45800480e+14 
3.33660000e+14 	 1.92855737e+13 	 3.47625074e+14 
3.35320000e+14 	 1.95813424e+13 	 3.49451272e+14 
3.36980000e+14 	 1.98810863e+13 	 3.51278896e+14 
3.38640000e+14 	 2.01848410e+13 	 3.53108124e+14 
3.40300000e+14 	 2.04926423e+13 	 3.54938779e+14 
3.41960000e+14 	 2.08045613e+13 	 3.56770860e+14 
3.43620000e+14 	 2.11206695e+13 	 3.58604545e+14 
3.45280000e+14 	 2.14409845e+13 	 3.60439656e+14 
3.46940000e+14 	 2.17655957e+13 	 3.62276372e+14 
3.48600000e+14 	 2.20945385e+13 	 3.64114692e+14 
3.50260000e+14 	 2.24278666e+13 	 3.65954617e+14 
3.51920000e+14 	 2.27656511e+13 	 3.67796146e+14 
3.53580000e+14 	 2.31079278e+13 	 3.69639280e+14 
3.55240000e+14 	 2.34547679e+13 	 3.71483839e+14 
3.56900000e+14 	 2.38062428e+13 	 3.73330182e+14 
3.58560000e+14 	 2.41623703e+13 	 3.75178128e+14 
3.60220000e+14 	 2.45232395e+13 	 3.77027858e+14 
3.61880000e+14 	 2.48889038e+13 	 3.78879192e+14 
3.63540000e+14 	 2.52593991e+13 	 3.80732130e+14 
3.65200000e+14 	 2.56347964e+13 	 3.82586851e+14 
3.66860000e+14 	 2.60151494e+13 	 3.84443355e+14 
3.68520000e+14 	 2.64005293e+13 	 3.86301463e+14 
3.70180000e+14 	 2.67909718e+13 	 3.88161354e+14 
3.71840000e+14 	 2.71865482e+13 	 3.90023028e+14 
3.73500000e+14 	 2.75873119e+13 	 3.91886484e+14 
3.75160000e+14 	 2.79933165e+13 	 3.93751723e+14 
3.76820000e+14 	 2.84046154e+13 	 3.95618745e+14 
3.78480000e+14 	 2.88212799e+13 	 3.97487549e+14 
3.80140000e+14 	 2.92433457e+13 	 3.99358315e+14 
3.81800000e+14 	 2.96708840e+13 	 4.01230863e+14 
3.83460000e+14 	 3.01039306e+13 	 4.03105194e+14 
3.85120000e+14 	 3.05425746e+13 	 4.04981664e+14 
3.86780000e+14 	 3.09868337e+13 	 4.06859738e+14 
3.88440000e+14 	 3.14367793e+13 	 4.08739952e+14 
3.90100000e+14 	 3.18924649e+13 	 4.10621948e+14 
3.91760000e+14 	 3.23539617e+13 	 4.12506084e+14 
3.93420000e+14 	 3.28212877e+13 	 4.14392002e+14 
3.95080000e+14 	 3.32945140e+13 	 4.16280060e+14 
3.96740000e+14 	 3.37736765e+13 	 4.18170078e+14 
3.98400000e+14 	 3.42588640e+13 	 4.20062058e+14 
4.00060000e+14 	 3.47500946e+13 	 4.21955998e+14 
4.01720000e+14 	 3.52474217e+13 	 4.23852078e+14 
4.03380000e+14 	 3.57508988e+13 	 4.25750297e+14 
4.05040000e+14 	 3.62605614e+13 	 4.27650477e+14 
